,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
115,-0.9359662,-1.3662888,-1.4413323,-2.3322334,0.44784462,-0.79846793,2.5710475,-0.40332064,1.4137508,1.8178877,0.26855728,1.7328944,1.4917741,-1.4650741,0.9303266,0.09270555
116,-0.9359662,-1.3662887,-1.4413323,-2.332233,0.44784465,-0.79846793,2.5710475,-0.40332064,1.4137509,1.8178877,0.26855728,1.7328944,1.4917741,-1.4650741,0.9303267,0.09270555
117,-0.9359662,-1.3662887,-1.4413323,-2.3322332,0.44784462,-0.79846793,2.5710475,-0.40332064,1.4137508,1.8178877,0.26855728,1.7328944,1.4917741,-1.465074,0.9303266,0.09270558
118,1.1478359,-2.2375097,-0.7810347,2.976936,2.91235,-2.4831772,0.95411223,-0.98261446,-0.6892636,-0.13381407,1.5682849,2.2548728,2.7323663,-4.5000653,-0.20875803,3.4923906
119,1.1478359,-2.2375097,-0.7810347,2.976936,2.91235,-2.4831774,0.95411223,-0.98261446,-0.6892636,-0.13381405,1.5682849,2.2548728,2.7323663,-4.5000653,-0.20875803,3.4923906
120,1.1478361,-2.2375097,-0.78103477,2.9769359,2.91235,-2.4831774,0.9541121,-0.98261446,-0.6892635,-0.13381404,1.568285,2.254873,2.7323663,-4.5000653,-0.20875804,3.4923906
121,1.1478361,-2.2375097,-0.7810347,2.9769359,2.91235,-2.4831772,0.9541121,-0.98261446,-0.6892636,-0.13381404,1.568285,2.254873,2.7323663,-4.5000653,-0.20875804,3.4923909
122,1.147836,-2.2375097,-0.7810347,2.976936,2.91235,-2.4831772,0.9541121,-0.98261434,-0.6892636,-0.13381404,1.568285,2.254873,2.7323663,-4.5000653,-0.20875803,3.4923909
123,1.1478359,-2.2375097,-0.7810347,2.9769356,2.91235,-2.4831772,0.95411223,-0.98261446,-0.6892636,-0.13381404,1.568285,2.254873,2.7323663,-4.5000653,-0.20875803,3.4923906
124,1.147836,-2.23751,-0.78103477,2.976936,2.9123497,-2.4831772,0.95411223,-0.9826145,-0.6892636,-0.13381407,1.568285,2.254873,2.7323663,-4.5000653,-0.20875804,3.4923906
125,1.147836,-2.23751,-0.78103477,2.976936,2.9123497,-2.4831772,0.95411223,-0.9826145,-0.6892636,-0.133814,1.568285,2.254873,2.7323663,-4.5000653,-0.20875804,3.4923906
126,1.147836,-2.2375097,-0.7810347,2.9769356,2.91235,-2.4831774,0.95411223,-0.9826145,-0.6892635,-0.13381404,1.568285,2.254873,2.7323663,-4.5000653,-0.20875803,3.4923906
127,1.147836,-2.2375097,-0.7810347,2.9769356,2.91235,-2.4831772,0.95411223,-0.9826145,-0.6892635,-0.13381402,1.568285,2.2548733,2.7323663,-4.5000653,-0.20875803,3.4923909
128,1.1478359,-2.2375097,-0.78103465,2.9769356,2.91235,-2.4831774,0.9541124,-0.9826145,-0.6892636,-0.1338141,1.568285,2.2548733,2.7323663,-4.5000653,-0.20875803,3.4923909
129,1.147836,-2.2375097,-0.7810347,2.9769359,2.91235,-2.4831774,0.9541124,-0.98261446,-0.6892635,-0.13381402,1.568285,2.254873,2.7323663,-4.5000653,-0.20875803,3.4923909
130,2.2127476,-1.9421144,0.041255165,5.619969,3.474315,-2.637617,-0.5329293,-0.9899819,-1.9169778,-1.3972927,1.6641326,1.6266301,2.2938676,-4.672127,-0.976827,4.5090814
131,2.2127476,-1.9421144,0.041255165,5.619969,3.474315,-2.637617,-0.5329293,-0.9899819,-1.9169778,-1.3972927,1.6641326,1.6266301,2.2938676,-4.672127,-0.976827,4.5090814
132,2.2127473,-1.9421144,0.04125517,5.619969,3.474315,-2.6376169,-0.53292936,-0.9899819,-1.9169779,-1.3972929,1.6641326,1.6266301,2.2938676,-4.672127,-0.976827,4.5090814
133,2.2127473,-1.9421144,0.04125517,5.619969,3.474315,-2.6376169,-0.53292936,-0.9899819,-1.9169779,-1.3972929,1.6641326,1.6266301,2.2938676,-4.672127,-0.976827,4.5090814
134,2.2127476,-1.9421144,0.041255176,5.619969,3.474315,-2.637617,-0.53292936,-0.9899819,-1.9169779,-1.3972929,1.6641325,1.6266301,2.2938676,-4.672127,-0.9768271,4.5090814
135,2.2127476,-1.9421144,0.041255172,5.619969,3.474315,-2.637617,-0.5329293,-0.9899819,-1.9169779,-1.3972929,1.6641325,1.6266301,2.2938676,-4.672127,-0.97682697,4.509082
136,2.2127473,-1.9421142,0.041255165,5.619969,3.4743147,-2.6376169,-0.5329293,-0.9899819,-1.9169779,-1.3972929,1.6641325,1.6266301,2.2938678,-4.672127,-0.9768271,4.5090823
137,2.2127473,-1.9421142,0.041255165,5.619969,3.4743147,-2.6376169,-0.5329293,-0.9899819,-1.9169779,-1.3972929,1.6641325,1.6266301,2.2938678,-4.672127,-0.976827,4.509082
138,2.2127473,-1.9421142,0.041255165,5.619969,3.474315,-2.6376169,-0.5329293,-0.9899819,-1.9169779,-1.3972927,1.6641326,1.6266301,2.2938676,-4.672127,-0.97682697,4.509082
139,2.2127473,-1.9421142,0.041255165,5.619969,3.474315,-2.6376169,-0.5329293,-0.9899819,-1.9169779,-1.3972927,1.6641326,1.6266301,2.2938676,-4.672127,-0.97682697,4.509082
140,2.2127473,-1.9421142,0.04125517,5.619969,3.474315,-2.6376169,-0.5329293,-0.98998183,-1.9169779,-1.3972929,1.6641326,1.6266301,2.2938676,-4.672127,-0.9768271,4.509081
141,2.2127473,-1.9421142,0.04125517,5.619969,3.474315,-2.6376169,-0.5329293,-0.98998183,-1.9169779,-1.3972929,1.6641326,1.6266301,2.2938676,-4.672127,-0.9768271,4.509081
142,2.2127476,-1.9421142,0.041255172,5.619969,3.474315,-2.6376169,-0.53292924,-0.9899819,-1.9169779,-1.3972929,1.6641325,1.6266302,2.2938678,-4.672127,-0.9768271,4.509082
143,2.2127476,-1.9421142,0.04125517,5.619969,3.474315,-2.637617,-0.53292924,-0.9899819,-1.9169779,-1.3972929,1.6641325,1.6266302,2.2938678,-4.672127,-0.9768271,4.509082
144,2.2127476,-1.9421142,0.04125517,5.6199694,3.474315,-2.6376169,-0.53292924,-0.9899819,-1.9169778,-1.3972929,1.6641325,1.6266301,2.293868,-4.672127,-0.9768271,4.509082
145,2.2127476,-1.9421142,0.04125517,5.619969,3.474315,-2.6376166,-0.53292924,-0.9899819,-1.9169779,-1.3972929,1.6641325,1.6266301,2.293868,-4.672127,-0.9768271,4.509082
146,2.2127473,-1.9421142,0.041255172,5.619969,3.474315,-2.6376169,-0.5329293,-0.9899819,-1.916978,-1.3972929,1.6641326,1.6266302,2.2938678,-4.6721272,-0.97682697,4.5090814
147,2.2127473,-1.9421142,0.041255172,5.619969,3.474315,-2.6376169,-0.5329293,-0.9899819,-1.916978,-1.3972929,1.6641326,1.6266302,2.2938678,-4.6721272,-0.97682697,4.5090814
148,2.2127473,-1.9421142,0.041255165,5.619969,3.474315,-2.6376166,-0.5329293,-0.9899819,-1.9169779,-1.3972929,1.6641326,1.6266301,2.2938678,-4.6721272,-0.97682697,4.5090814
149,2.2127473,-1.9421142,0.041255165,5.619969,3.474315,-2.6376166,-0.5329293,-0.9899819,-1.9169779,-1.3972929,1.6641326,1.6266301,2.2938678,-4.6721272,-0.9768271,4.5090814
150,2.2127473,-1.9421142,0.041255176,5.6199694,3.474315,-2.6376169,-0.5329293,-0.9899819,-1.9169779,-1.3972929,1.6641327,1.6266302,2.2938678,-4.672127,-0.976827,4.509082
151,2.2127473,-1.9421142,0.041255172,5.6199694,3.474315,-2.6376169,-0.5329293,-0.9899819,-1.9169779,-1.3972929,1.6641327,1.6266302,2.2938678,-4.672127,-0.976827,4.509082
152,2.2127473,-1.9421144,0.041255165,5.619969,3.4743152,-2.6376166,-0.53292936,-0.9899819,-1.9169779,-1.3972929,1.6641326,1.6266302,2.2938678,-4.6721272,-0.97682697,4.5090814
153,2.2127473,-1.9421144,0.04125517,5.619969,3.4743152,-2.6376169,-0.5329293,-0.9899819,-1.9169779,-1.3972929,1.6641326,1.6266302,2.2938678,-4.672127,-0.9768269,4.5090814
154,2.2127473,-1.9421141,0.041255165,5.619969,3.474315,-2.6376169,-0.5329293,-0.9899819,-1.9169779,-1.3972929,1.6641327,1.6266302,2.2938678,-4.672127,-0.976827,4.509082
155,2.2127473,-1.9421141,0.041255165,5.619969,3.474315,-2.6376169,-0.5329293,-0.9899819,-1.9169779,-1.3972929,1.6641326,1.6266302,2.2938676,-4.672127,-0.976827,4.5090814
156,2.2127473,-1.9421142,0.041255165,5.6199694,3.474315,-2.6376169,-0.53292936,-0.98998195,-1.916978,-1.3972929,1.6641326,1.6266302,2.2938678,-4.6721272,-0.97682697,4.5090814
157,2.2127473,-1.9421142,0.041255165,5.6199694,3.474315,-2.6376169,-0.53292936,-0.98998195,-1.916978,-1.3972929,1.6641326,1.6266302,2.2938678,-4.6721272,-0.97682697,4.5090814
158,2.2127473,-1.9421142,0.041255165,5.6199694,3.474315,-2.637617,-0.53292936,-0.9899819,-1.916978,-1.3972929,1.6641327,1.6266301,2.2938676,-4.672127,-0.976827,4.509082
159,2.2127473,-1.9421142,0.04125517,5.6199694,3.474315,-2.637617,-0.53292936,-0.9899819,-1.916978,-1.3972929,1.6641326,1.6266301,2.2938676,-4.6721263,-0.9768271,4.509082
160,2.2127473,-1.9421142,0.041255165,5.619969,3.474315,-2.6376169,-0.5329293,-0.98998195,-1.916978,-1.3972929,1.6641327,1.6266302,2.2938676,-4.672127,-0.9768271,4.509082
161,2.2127473,-1.9421142,0.041255165,5.619969,3.474315,-2.6376169,-0.5329293,-0.98998195,-1.916978,-1.3972929,1.6641326,1.6266302,2.2938676,-4.6721272,-0.9768271,4.5090814
162,2.2127473,-1.9421142,0.041255165,5.619969,3.4743152,-2.637617,-0.53292936,-0.9899819,-1.9169779,-1.3972929,1.6641328,1.6266302,2.2938676,-4.672127,-0.9768271,4.5090814
163,2.2127473,-1.9421142,0.04125516,5.619969,3.4743152,-2.6376169,-0.53292936,-0.9899819,-1.9169779,-1.3972929,1.6641327,1.6266302,2.2938676,-4.672127,-0.9768271,4.5090814
164,2.2127473,-1.9421144,0.04125517,5.6199694,3.4743152,-2.6376169,-0.53292936,-0.98998195,-1.9169779,-1.3972929,1.6641328,1.6266303,2.2938676,-4.6721272,-0.976827,4.5090814
165,2.1635358,-1.873863,0.076636806,5.4743295,3.3781915,-2.6173606,-0.55183196,-0.9706449,-1.8778498,-1.3713582,1.6298728,1.5846506,2.204606,-4.5492487,-0.9646334,4.3841867
166,2.032992,-1.7091337,0.14666457,5.187828,3.1613166,-2.570359,-0.58782744,-0.9396641,-1.7869118,-1.3328043,1.5714353,1.5093712,2.0461316,-4.287443,-0.94051045,4.1249022
167,2.032992,-1.7091337,0.14666457,5.187828,3.1613166,-2.570359,-0.58782744,-0.9396641,-1.7869118,-1.3328044,1.5714353,1.5093712,2.0461316,-4.287443,-0.94051045,4.1249022
168,2.0329921,-1.7091337,0.14666457,5.187828,3.1613166,-2.570359,-0.58782744,-0.93966407,-1.786912,-1.3328044,1.5714353,1.5093712,2.0461316,-4.287443,-0.9405105,4.1249027
169,2.0329921,-1.7091337,0.14666459,5.187828,3.1613166,-2.570359,-0.5878275,-0.93966407,-1.786912,-1.3328044,1.5714353,1.5093712,2.0461316,-4.287443,-0.9405105,4.1249027
170,0.2536617,0.0022657067,0.31811196,0.7249722,0.2836553,-0.6736301,-0.36909586,-0.1488343,-0.28150505,-0.28940547,0.26784745,0.2336925,0.055774048,-0.44823194,-0.24732688,0.41667733
171,-0.023526937,0.2985283,0.42204243,0.030637622,-0.065800354,-0.5152072,-0.4509651,-0.097309165,-0.013971895,-0.1738863,0.11478376,0.053879138,-0.26502728,0.00944747,-0.12113157,-0.078896776
172,-0.023526937,0.2985283,0.42204243,0.030637681,-0.065800354,-0.5152072,-0.4509651,-0.097309165,-0.013971902,-0.1738863,0.11478375,0.053879138,-0.26502728,0.00944747,-0.121131584,-0.078896776
173,-0.76652306,1.056701,0.45638353,-1.2156794,-0.730885,-0.020147935,-0.51991963,-0.0833336,0.50229543,-0.02478391,-0.23226309,-0.32532093,-0.6343769,0.9184018,0.2786854,-1.1034654
174,-0.6112609,0.8534949,0.22337118,-0.5336699,-0.091492236,-0.10425729,-0.5482707,-0.23221558,0.3996439,-0.1461757,-0.19653985,-0.30324262,-0.08261509,0.23183802,0.469051,-0.57326305
175,-0.3755265,0.6691854,0.11244582,0.2484667,0.28351712,-0.430654,-0.4993449,-0.22054006,0.17229117,-0.2801518,-0.41095814,-0.535026,0.29862002,-0.15544617,0.5574944,-0.46950364
176,-0.3699578,0.5506786,0.13736534,0.12623836,0.20107618,-0.49203,-0.36957934,-0.13566554,0.14088637,-0.20625693,-0.44380367,-0.6460346,0.34272525,-0.1549085,0.45904523,-0.6219184
177,-0.46772146,0.5868632,0.17892297,-0.016087271,0.14928615,-0.49444473,-0.35094008,-0.107411444,0.14191565,-0.17267731,-0.5121469,-0.66639805,0.3349834,-0.11312364,0.4133795,-0.74841106
178,-0.46772146,0.5868632,0.17892297,-0.016087264,0.14928614,-0.49444473,-0.3509401,-0.10741145,0.14191565,-0.17267731,-0.5121469,-0.66639805,0.3349834,-0.11312365,0.4133795,-0.7484111
179,-0.42318782,0.49460542,0.19425963,-0.07453025,0.094374254,-0.4754915,-0.27180916,-0.05600153,0.107845455,-0.14250459,-0.52191114,-0.63285303,0.25496927,-0.07349882,0.31747386,-0.76963556
180,-0.6466596,0.8454151,-2.0462773,1.1133419,0.417148,-0.61967885,0.9915641,1.2704811,0.8255,-1.4261409,-0.0045460537,0.35410795,-0.32615244,1.1449901,-0.4890896,-1.3263732
181,-1.0098859,1.5389719,-7.0273237,3.8729982,1.2016846,-0.74349296,3.4803066,4.218364,2.378917,-4.6830473,1.3607094,2.4493077,-1.4539306,3.4416337,-2.183436,-2.9241097
182,-1.0098859,1.5389717,-7.0273237,3.8729982,1.2016846,-0.74349296,3.4803066,4.218364,2.378917,-4.6830473,1.3607093,2.4493074,-1.4539304,3.4416337,-2.1834362,-2.9241097
183,-1.0098859,1.5389717,-7.0273237,3.8729982,1.2016846,-0.74349296,3.4803066,4.218364,2.378917,-4.6830473,1.3607093,2.4493074,-1.4539304,3.4416337,-2.1834362,-2.9241097
184,-0.96022785,1.5378883,-7.3090115,4.094908,1.266297,-0.7399425,3.6113381,4.3556633,2.453703,-4.857633,1.4785235,2.585455,-1.5194415,3.5439105,-2.2563596,-2.9084585
185,-0.96022785,1.5378883,-7.3090115,4.094908,1.266297,-0.7399425,3.6113381,4.3556633,2.453703,-4.857633,1.4785235,2.585455,-1.5194415,3.5439105,-2.2563596,-2.9084585
186,-0.96022785,1.5378883,-7.3090115,4.094908,1.2662971,-0.73994243,3.6113381,4.3556633,2.453703,-4.8576336,1.4785235,2.585455,-1.5194415,3.5439107,-2.2563598,-2.9084587
187,-0.96022785,1.5378883,-7.3090115,4.094908,1.2662971,-0.73994243,3.6113381,4.3556633,2.453703,-4.8576336,1.4785235,2.585455,-1.5194415,3.5439107,-2.2563598,-2.9084587
188,-0.96022785,1.5378883,-7.309012,4.094908,1.266297,-0.7399425,3.6113381,4.3556633,2.453703,-4.857633,1.4785235,2.585455,-1.5194416,3.5439107,-2.2563598,-2.9084585
189,-0.96022785,1.5378883,-7.309012,4.094908,1.266297,-0.7399425,3.6113381,4.3556633,2.453703,-4.857633,1.4785235,2.585455,-1.5194416,3.5439107,-2.2563598,-2.9084585
190,-0.96022785,1.5378883,-7.3090115,4.094908,1.266297,-0.7399425,3.6113381,4.3556633,2.453703,-4.857633,1.4785235,2.585455,-1.5194415,3.5439107,-2.2563598,-2.9084587
191,-0.96022785,1.5378883,-7.3090115,4.094908,1.266297,-0.7399425,3.6113381,4.3556633,2.453703,-4.857633,1.4785235,2.585455,-1.5194415,3.5439107,-2.2563596,-2.9084587
192,-0.96022785,1.5378883,-7.309012,4.094908,1.266297,-0.7399425,3.6113381,4.3556633,2.453703,-4.857633,1.4785235,2.5854547,-1.5194415,3.5439107,-2.2563596,-2.9084582
193,-0.96022785,1.5378883,-7.309012,4.094908,1.266297,-0.7399425,3.6113381,4.3556633,2.453703,-4.857633,1.4785235,2.585455,-1.5194415,3.5439107,-2.2563596,-2.9084585
194,-1.1080618,0.9262204,-6.1791587,3.9030664,1.0049905,-0.28388458,3.0773482,3.300118,2.0733416,-3.9946494,1.314561,1.6825105,-1.3328962,3.0936747,-1.5080516,-2.6097507
195,-0.62173605,-0.7051256,-0.22102422,0.7202836,-0.0929687,0.6031171,0.12426195,-0.5935928,0.02884988,0.1211825,0.3166899,-0.89715385,-0.123742886,0.141022,0.6716981,-0.55678725
196,-0.62173605,-0.7051256,-0.22102422,0.72028357,-0.09296869,0.6031171,0.124261945,-0.5935929,0.02884988,0.12118248,0.3166899,-0.8971539,-0.12374288,0.14102198,0.67169803,-0.55678725
197,-0.62173605,-0.7051256,-0.22102422,0.72028357,-0.09296869,0.6031171,0.124261945,-0.5935929,0.02884988,0.12118248,0.3166899,-0.8971539,-0.12374288,0.14102198,0.67169803,-0.55678725
198,-0.62173605,-0.7051256,-0.22102422,0.7202836,-0.0929687,0.6031171,0.124261945,-0.5935929,0.028849881,0.1211825,0.3166899,-0.8971539,-0.12374289,0.141022,0.67169803,-0.5567872
199,-1.711388,-1.5959085,-0.7542663,1.5831804,-0.64768577,1.036922,0.032254525,-1.333008,-0.25334135,0.40784186,0.8146045,-1.799314,-0.4719312,0.06484627,1.36941,-0.81080294
200,-1.6746037,-1.4754745,-0.7310495,1.477175,-0.7419744,0.86021245,-0.045176726,-1.248095,-0.3471442,0.4284341,0.78030837,-1.592821,-0.46417978,-0.0035232604,1.236185,-0.59324896
201,-1.6746037,-1.4754746,-0.7310495,1.477175,-0.7419744,0.8602124,-0.045176726,-1.2480949,-0.34714422,0.4284341,0.78030837,-1.5928211,-0.46417978,-0.00352326,1.236185,-0.593249
202,-1.6746037,-1.4754744,-0.7310495,1.4771751,-0.74197435,0.8602124,-0.045176726,-1.248095,-0.3471442,0.4284341,0.78030837,-1.5928211,-0.46417978,-0.0035232601,1.236185,-0.593249
203,-1.6746037,-1.4754744,-0.7310495,1.4771751,-0.7419744,0.8602124,-0.045176726,-1.2480949,-0.3471442,0.4284341,0.78030837,-1.5928211,-0.46417978,-0.0035232601,1.236185,-0.593249
204,-1.6746036,-1.4754746,-0.7310495,1.4771751,-0.7419744,0.86021245,-0.045176726,-1.2480949,-0.3471442,0.4284341,0.78030837,-1.5928211,-0.46417978,-0.0035232594,1.2361851,-0.593249
205,-1.6746037,-1.4754744,-0.7310495,1.477175,-0.74197435,0.8602124,-0.045176726,-1.248095,-0.3471442,0.4284341,0.78030837,-1.5928211,-0.46417978,-0.0035232601,1.236185,-0.593249
206,-1.6077204,-1.4711258,-0.67574644,1.3610882,-0.71795887,0.81384104,0.026619766,-1.1679624,-0.3031738,0.4160962,0.7395019,-1.5551267,-0.47703153,-0.014115151,1.2019687,-0.6234358
207,-1.6077204,-1.4711258,-0.67574644,1.361088,-0.71795887,0.813841,0.026619766,-1.1679624,-0.3031738,0.41609624,0.73950195,-1.5551267,-0.47703153,-0.014115149,1.2019687,-0.6234358
208,-1.4044636,-1.3134515,-0.39454016,1.3832747,-0.57828534,0.8406483,0.2171651,-1.1236379,-0.17786281,0.57657516,0.9327457,-1.587924,-0.5061379,-0.01383834,1.0053818,-0.71205395
209,-1.4044636,-1.3134516,-0.39454022,1.3832747,-0.57828534,0.84064835,0.2171651,-1.1236379,-0.17786281,0.57657516,0.93274575,-1.5879239,-0.5061379,-0.01383834,1.0053818,-0.71205395
210,-1.4044636,-1.3134515,-0.3945402,1.3832747,-0.5782853,0.84064835,0.21716508,-1.1236379,-0.1778628,0.57657516,0.9327457,-1.587924,-0.50613797,-0.01383834,1.0053817,-0.712054
211,-1.4044636,-1.3134515,-0.3945402,1.3832747,-0.5782852,0.84064835,0.2171651,-1.1236379,-0.1778628,0.5765752,0.93274575,-1.587924,-0.50613797,-0.01383834,1.0053817,-0.712054
212,-0.631945,-0.6871017,0.06639387,0.8399941,-0.18161885,0.47405124,0.32116473,-0.62809867,-0.0035973229,0.48568308,0.6826469,-0.9597174,-0.31490448,0.0028760983,0.47344357,-0.5065448
213,1.128556,0.7472712,2.353209,1.0334426,1.2164369,0.91702825,2.2518759,-0.30650514,1.2411146,1.80528,2.2570593,-1.3163092,-0.6991141,0.08601524,-1.0256035,-1.3990246
214,2.0441914,1.6057895,3.303542,0.8541105,1.8259559,1.0021905,2.9784,0.029117113,1.7954085,2.258554,2.8162127,-1.1780581,-0.76793975,0.10523388,-1.8809483,-1.6728194
215,2.0441914,1.6057895,3.303542,0.8541105,1.8259559,1.0021905,2.9784,0.029117113,1.7954085,2.258554,2.8162127,-1.1780581,-0.76793975,0.10523388,-1.8809483,-1.6728194
216,2.0441914,1.6057895,3.303542,0.8541105,1.8259559,1.0021905,2.9784,0.029117113,1.7954085,2.258554,2.8162127,-1.1780581,-0.76793975,0.10523388,-1.8809483,-1.6728194
217,1.6099238,1.3711811,2.9507983,0.7206133,1.6957788,0.86624163,2.313171,-0.08607547,1.7460169,1.6919935,2.3620906,-0.96037,-0.66082186,0.1724773,-1.5470629,-1.434875
218,1.6099238,1.3711811,2.9507985,0.7206133,1.6957788,0.8662416,2.3131711,-0.08607547,1.7460169,1.6919935,2.3620906,-0.96036994,-0.66082186,0.1724773,-1.5470628,-1.4348751
219,0.4326954,0.56141514,1.3060205,0.17335968,0.64512455,0.25164586,0.5970712,-0.14726046,0.89951384,0.4737041,0.84695894,-0.39402008,-0.19654708,0.14979038,-0.5329284,-0.62162614
220,0.43269533,0.56141514,1.3060205,0.17335968,0.64512455,0.25164586,0.5970712,-0.14726047,0.89951384,0.4737041,0.84695894,-0.39402008,-0.19654708,0.14979039,-0.5329284,-0.62162626
221,0.43269533,0.56141514,1.3060205,0.17335968,0.64512455,0.25164586,0.5970712,-0.14726047,0.89951384,0.4737041,0.84695894,-0.39402008,-0.19654708,0.14979039,-0.5329284,-0.62162626
222,-0.16506605,0.2673004,0.50668824,-0.08115728,0.08889759,0.07916935,-0.36961815,-0.3192683,0.62061495,-0.30705094,0.17000394,0.09678988,0.06613668,0.22808279,0.03145001,-0.3155883
223,0.5373723,-0.10774262,0.14816706,-0.1161729,-0.6526211,0.12526792,-0.6535274,-0.79064226,0.7716239,-0.25790536,0.27760285,0.50564426,-0.2021899,0.37421113,0.1183689,-0.17483553
224,0.6512827,-0.25099218,0.06077486,-0.07120958,-0.6472895,0.15888791,-0.6014968,-0.81586504,0.73260564,-0.24043873,0.28760198,0.5692416,-0.30835348,0.37710917,0.0980043,-0.022245407
225,0.6512827,-0.25099218,0.06077486,-0.07120958,-0.6472895,0.15888791,-0.6014968,-0.81586504,0.73260564,-0.24043873,0.28760198,0.5692416,-0.30835348,0.37710917,0.0980043,-0.022245407
